timestamp,torque_request,measured_torque,Ia,Ib,Ic,Vdc,coolant_temp,pump_motor_current,inverter_status,BMS_status,CAN_drops,cell_voltage_1,cell_voltage_2,cell_voltage_3,cell_voltage_4
2026-01-24T22:30:59.269852,0.0,-16.77932585542155,-2.5145794996800497,-1.6472967079752259,-4.953700185136697,348.90404099202107,50.00094773558893,2.0882795673068983,OK,OK,0,87.20113387127388,87.19327334015343,87.23244265188242,87.18126294062425
2026-01-24T22:31:00.269852,1.0050251256281406,6.081525565329555,9.439535937532574,8.73520420339054,7.1707385073443515,348.6119676760103,50.25628433941303,1.83325848600716,OK,OK,0,87.16102063368818,87.18365485499285,87.06201893472792,87.14206124864181
2026-01-24T22:31:01.269852,2.0100502512562812,7.6199217821785235,5.34457046941375,7.289489617914747,6.344875119199118,349.3327114478727,49.46899506472942,2.0494476691222854,OK,OK,0,87.22885539100837,87.39315497949227,87.41528929232392,87.31771887578925
2026-01-24T22:31:02.269852,3.015075376884422,8.20883465055704,13.701167876143383,15.289278859496646,17.813579306969547,350.09333698752533,50.47228487079135,1.997320638262753,OK,OK,0,87.6136572751943,87.4193073981025,87.46438318620439,87.55129517383833
2026-01-24T22:31:03.269852,4.0201005025125625,6.003052322602891,7.553807423392961,7.456579522368179,8.840258719737998,350.20496143973764,50.63499718010404,1.9642899322466763,OK,OK,0,87.46747712789035,87.49436169773077,87.62822877874791,87.50452891392054
2026-01-24T22:31:04.269852,5.025125628140703,-4.515272087931269,9.603084262786776,7.331653801841949,11.10063907136756,349.9234347280193,49.9249896234125,2.039586709824605,OK,OK,0,87.47540416817525,87.37413067535759,87.54076169477533,87.46988964712132
2026-01-24T22:31:05.269852,6.030150753768844,5.090835937779796,19.984138602582483,19.338750800952308,20.13444969478829,351.0857648040208,49.93355055349263,1.9721946705522495,OK,OK,0,87.77999968790292,87.72170038626206,87.73547469014991,87.80336421388148
2026-01-24T22:31:06.269852,7.035175879396984,2.050324806015688,21.21162359534307,24.290311312764807,20.406493260072498,349.3923583371618,49.985956377237684,2.1204463817672488,OK,OK,0,87.31306424964434,87.33963995090824,87.36030458819884,87.32396344992299
2026-01-24T22:31:07.269852,8.040201005025125,10.425731621039649,27.241045723431895,26.015576095205763,25.665217079043327,351.18432186576257,50.51125096305783,2.031658751814242,OK,OK,0,87.8600047415168,87.74386744164282,87.76618139514704,87.78457193574187
2026-01-24T22:31:08.269852,9.045226130653266,5.715699468912437,32.777231733877535,33.01235522691799,34.16804664625656,349.37085024140487,50.101153971341645,1.8577070041268495,OK,OK,0,87.34825687835274,87.32650517002604,87.32375633783393,87.38543382127075
